Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO2 emissions per capita,Annual GDP Growth,Fossil fuel consumption per capita (TWh),Consumption-based carbon intensity (Kg/$)
-0.5139429,-0.9828544,-0.3790053,-1.0277117,0.041426048,-0.5588937,-0.040213957,-0.76467395,-0.29308468
-0.48010522,-0.95821595,-0.39532804,-1.0166209,0.046177045,-0.5642867,-0.058115706,-0.75293255,-0.30814993
-0.3018372,-0.8379008,-0.9575293,-0.6752781,0.33388907,-0.80221,-0.23004885,-1.0108943,-0.32396522
-0.9479004,-0.9748983,-0.91987,-0.91933894,0.1700784,-0.5606848,0.11418612,-0.629369,-0.021851748
-0.51149774,0.95845854,0.8630284,-0.12550639,0.85645366,-0.90177536,0.12052889,-0.7886578,0.9433915
-0.4881967,-0.97036445,-0.3851859,-1.0405948,0.06713675,-0.57463986,-0.062825456,-0.781449,-0.3124467
-0.15210599,-0.9857429,-0.92443293,-0.9231675,-0.47355682,-0.5824562,-0.90010124,-0.67714804,-0.13532585
-0.22064275,-1.0247451,-0.9914999,-0.94296664,-0.49213266,-0.5907468,-0.97361094,-0.67555237,-0.17064361
0.15955314,-1.0011407,-1.0208308,-1.0012568,0.090593696,-0.74671555,-0.8423811,-0.88958955,-0.7657449
-0.0806933,-0.9460406,-0.5474152,-0.48717907,0.22559239,-0.6420858,-0.19672747,-0.6531331,-0.18792945
0.9521435,-0.94192845,-0.84628814,-0.7757885,0.27684873,-0.89901644,-0.88074017,-0.2089834,-0.1021914
0.7165174,-0.9895579,-0.9444177,-1.0061116,-0.9556385,-0.77460545,-0.77395695,-0.6435715,-1.1122928
-0.2030446,-0.9484327,-0.51475394,-0.63176435,0.2218707,-0.66665345,-0.13994448,-0.7409134,-0.23228467
-0.034987774,-0.9169745,-0.87660384,-0.8273535,0.18851547,-0.7336178,-0.59349144,-0.87834287,-0.522838
-0.20052113,-0.87861407,-0.87491566,-0.70161027,0.250144,-0.76312417,-0.34669882,-0.9084484,-0.38091445
0.9644311,-1.028085,-1.032961,-1.0313686,-0.4401852,-0.6730601,-0.6243404,-0.011590522,-0.45707694
-0.185422,-0.9911925,-0.9433185,-0.9195585,-0.4895774,-0.5778411,-0.9382088,-0.6693014,-0.14029145
-0.1346677,-0.9959876,-0.9454359,-0.9547979,-0.45593894,-0.58276534,-0.8812009,-0.6872112,-0.12578283
-0.2543711,-0.9651722,-0.9063399,-0.89535874,-0.37732285,-0.56926805,-0.81352335,-0.6822645,-0.16548225
-0.15010029,-0.9895668,-0.9357834,-0.9275482,-0.45977485,-0.5769595,-0.9036984,-0.6729491,-0.14868268
-0.37960577,-0.62945396,-0.6164448,-0.7304295,0.48434556,-0.7186206,-0.026477858,-0.8589792,-0.16108389
0.9091005,-0.99229527,-0.9867126,-1.0299658,-0.5185748,-0.7236394,-0.6750581,-0.1851375,-0.5982444
-0.107404515,-0.93063796,-0.5951406,-0.5399604,0.20813872,-0.6590178,-0.18946983,-0.7120394,-0.21137375
-0.12116172,-0.92608535,-0.5934676,-0.53655183,0.20737398,-0.6622161,-0.19964288,-0.724458,-0.21960849
-0.95773077,-0.9903481,-0.9155191,-0.943662,0.19444485,-0.55708057,0.13211687,-0.63315237,-0.032097697
-1.0012918,-0.98415506,-0.96474993,-0.945236,0.25688732,-0.5676151,0.15020163,-0.65932953,-0.0243603
-0.5016527,-0.9395,-0.3442515,-1.0035453,0.07935546,-0.53061223,-0.06071551,-0.7528495,-0.29647917
-0.16992784,-0.99715126,-0.94080114,-0.9416379,-0.47078753,-0.5889067,-0.90998757,-0.676178,-0.15485269
-0.78932565,-0.65881026,0.8630266,-0.63249725,0.28264928,-0.62004113,-0.30931568,-0.18983142,0.34327108
-1.1843449,-1.1012976,-1.0462849,-0.9360075,0.21130137,-0.5623321,0.08974667,-0.64636534,-0.17457008
-0.20722523,-0.88325864,-0.7698587,-0.61241347,0.27266622,-0.73396057,-0.20698833,-0.8569773,-0.26184168
0.03275347,-0.944347,-0.81216705,-0.7207616,0.22709468,-0.68866414,-0.29159546,-0.8350736,-0.34641486
-0.57390624,-0.88183403,0.06584658,-0.88716716,0.13833545,-0.57102984,-0.13031928,-0.51807535,-0.11200612
0.5979951,-0.9395938,-0.8522112,-0.91705483,-0.73592454,-0.7068098,-0.7143703,-0.6360872,-0.8324742
-0.1994113,-0.8646881,-0.76006913,-0.5786051,0.2711084,-0.7214024,-0.19053417,-0.85502225,-0.23840682
-0.09314,-0.9909715,-0.9524939,-0.9406444,-0.45239252,-0.5934949,-0.8919791,-0.69616127,-0.16771442
0.015541142,-0.9026979,-0.7832762,-0.62409407,0.31204605,-0.72744393,-0.3235802,-0.7599704,-0.24708682
-0.35427755,-0.9431334,-0.4290303,-0.83248067,0.11480735,-0.5927511,-0.11300801,-0.7440151,-0.28406703
-0.50799674,-0.9510752,-0.33814836,-0.9867516,0.09197904,-0.57023937,-0.06256311,-0.7606697,-0.28101543
-0.4767149,-0.9764423,-0.3783989,-1.005032,0.0794241,-0.5695194,-0.042910382,-0.7697538,-0.29092246
-0.13886777,-0.9228912,-0.66763616,-0.57277596,0.22306854,-0.6856025,-0.21454726,-0.77573407,-0.25253868
-1.0266255,-0.98572135,-0.9209015,-0.9334147,0.18884097,-0.5340975,0.1185893,-0.61821085,-0.053441346
0.79575825,-1.0007213,-0.9144516,-1.0016866,-0.85510504,-0.73471695,-0.7176563,-0.6019525,-0.97055936
-0.99615717,-0.968128,-0.8826476,-0.939211,0.18523686,-0.5517423,0.122290924,-0.622537,0.004047484
-0.5302592,-0.89814395,-0.27392098,-0.97764534,0.1016732,-0.564381,0.002974197,-0.73595273,-0.23221546
0.9549863,-0.8808418,-0.7656164,-0.62429917,0.6589271,-1.0055923,-0.9404444,-0.3268462,0.09195438
-0.94646215,-0.9980545,-0.9525509,-0.94066775,0.20459588,-0.5655671,0.120220855,-0.64321786,-0.026484728
-0.18601269,-0.979622,-0.9497133,-0.90813863,-0.48257172,-0.58886045,-0.9225676,-0.66828614,-0.15382752
-0.9653043,-0.97781116,-0.9191814,-0.94530886,0.18954565,-0.55514425,0.12066467,-0.6314568,-0.030950457
-0.3754174,-0.7991233,-0.92506075,-0.71655375,0.35565984,-0.8097595,-0.1519238,-0.99726593,-0.31671366
0.96814734,-0.9069942,-0.7879014,-0.6855134,0.649698,-0.97704434,-0.9561021,-0.35056832,0.07148595
-0.8549435,-0.9698535,-0.809591,-0.9276926,0.17205833,-0.55880475,0.07941441,-0.6503426,-0.04084423
0.6353279,-0.8824431,-0.82685864,-0.77081317,0.49934453,-0.9063228,-0.86794084,-0.52438146,-0.17154004
-0.57371014,0.23944435,0.14824049,-0.49576244,0.8756554,-0.7729238,0.102141365,-0.8175409,0.42738974
0.9780745,-0.9786242,-0.9459462,-0.916195,-0.09693839,-0.7692987,-0.7313486,-0.10672669,-0.2944526
0.005308872,-0.99774957,-0.9252189,-0.9445627,-0.52174664,-0.58206207,-0.90197104,-0.6621535,-0.22895646
-0.5132463,-0.9309281,-0.41173995,-0.9616598,0.086683154,-0.5672067,-0.054592803,-0.7475656,-0.26142234
-0.80212504,-0.9650528,-0.73609537,-0.94911253,0.13334152,-0.5539195,0.053416595,-0.6561906,-0.08478066
0.8161936,-0.98691493,-0.9114234,-1.0009537,-0.87193286,-0.73780644,-0.72162956,-0.6054994,-0.961889
-0.5164669,-0.053373374,0.20589294,-0.549304,0.55132383,-0.6512643,-0.063574925,-0.6354977,0.2975036
-0.43868613,0.68763185,0.8548937,-0.1435651,0.6690085,-0.73800963,0.05180525,-0.59521294,0.81059456
-0.20166606,-0.97726095,-0.93620324,-0.91340214,-0.47034955,-0.5629007,-0.90280277,-0.653622,-0.1603999
-0.32213712,-0.7209111,-0.90221864,-0.6834907,0.42170525,-0.792117,-0.17473194,-1.0005884,-0.25974494
0.68912345,-1.0117142,-0.90994054,-0.9560984,-0.9486184,-0.75991774,-0.7178959,-0.6342031,-1.046299
0.7829018,-1.0253428,-0.9460661,-1.0347255,-0.9311801,-0.76103,-0.7565882,-0.64889663,-1.0775185
0.5265831,-0.9506452,-0.92714953,-0.96932864,-0.45397067,-0.72239417,-0.73487407,-0.75132525,-0.8267746
0.09536416,-0.9417537,-0.93437916,-0.9396458,0.14266704,-0.75753933,-0.80292,-0.8976618,-0.66195494
-0.5080213,-0.949825,-0.3608318,-0.99988586,0.068768725,-0.5698412,-0.050440267,-0.7635519,-0.2936215
-0.12030434,-0.83462083,-0.54276586,-0.49434796,0.2607335,-0.6054302,-0.011849288,-0.6795556,-0.15831032
-0.20206511,-0.972749,-0.54976463,-0.6498504,0.15819691,-0.64697295,-0.16982223,-0.733876,-0.24251178
0.4469397,-1.0124953,-0.9094371,-0.97368896,-0.68828106,-0.7058043,-0.79083246,-0.70103914,-0.7686269
0.76220405,-1.033777,-0.94922626,-1.0208371,-0.9473627,-0.7702082,-0.7542164,-0.6374636,-1.081875
0.14279085,-1.0094547,-1.0477195,-1.0326514,0.06282149,-0.7724252,-0.85810584,-0.89908195,-0.7933619
0.7175345,-0.97104186,-0.8793217,-0.99111134,-0.5509128,-0.67157286,-0.6857747,-0.6572528,-0.85167605
0.940177,-1.0968087,-1.0631818,-1.0384166,-0.42163694,-0.6989649,-0.6944111,0.051443476,-0.48885557
0.09831578,-0.9773171,-0.9038502,-0.94829726,-0.5509438,-0.593689,-0.8726617,-0.6522239,-0.32383198
-0.27505082,-1.008316,-0.9525052,-0.9467061,-0.46230268,-0.5764832,-0.91731703,-0.6656345,-0.16952291
1.1093811,-0.98700416,-0.8615356,-0.69421864,0.8023098,-1.1314595,-1.1452255,-0.35120508,0.13829336
-0.62101483,-0.056898423,-0.453793,-0.79783666,1.0018452,-0.80220574,0.16163807,-0.9479159,0.09657782
0.67157114,-0.9662935,-0.8856425,-0.97867876,-0.61244303,-0.72029305,-0.70267177,-0.7076503,-0.91255355
-0.7557782,-0.9685031,-0.7282256,-0.96431845,0.13044582,-0.5441758,0.075645044,-0.6794784,-0.15050077
0.99307185,-1.0359557,-1.0418665,-1.0689391,-0.43006027,-0.6654433,-0.64936715,0.005937833,-0.4606967
-0.53516275,-0.98294723,-0.9076524,-0.9046737,-0.18048428,-0.54812425,-0.45223123,-0.64904416,-0.14542994
0.66360915,-1.0303828,-0.9774393,-0.9840272,-0.9439945,-0.80244386,-0.7646946,-0.63313735,-1.1805941
0.92315847,-1.0021939,-0.90694034,-1.0107214,-0.18825866,-0.48139513,-0.5202885,-0.83775306,-0.59624255
-0.16129297,-1.019772,-0.9482598,-0.9466314,-0.46289116,-0.57424515,-0.93366534,-0.6936347,-0.121407725
-0.6454515,-0.9499245,-0.83794045,-0.8768475,0.14265598,-0.5852769,-0.033837244,-0.71084213,-0.13840026
-0.5047032,-0.9686633,-0.38243634,-1.0060833,0.072627485,-0.5625899,-0.05501242,-0.75310254,-0.27045238
-0.27330422,-0.93498975,-0.47473168,-0.7807338,0.13290057,-0.60518014,-0.12138574,-0.7474104,-0.23446141
0.831324,-0.9600202,-0.90093386,-1.006775,-0.7578392,-0.72027063,-0.6954716,-0.53348446,-0.8794173
-0.5031837,-0.93895626,-0.36139405,-0.97531027,0.09230872,-0.5844936,-0.06913911,-0.7698588,-0.2801578
-0.054283153,-0.9669405,-0.5124971,-0.46066502,0.19170396,-0.6428033,-0.19697444,-0.67110014,-0.18148264
-0.38357168,-0.7913666,-0.9579551,-0.73611045,0.3866319,-0.8347503,-0.19249867,-1.0269855,-0.31858966
0.79454565,-1.0093302,-0.92679965,-1.0062073,-0.94848263,-0.7599445,-0.75469464,-0.618897,-1.0340456
0.8465857,-0.9846339,-0.91496396,-1.0076561,-0.8054703,-0.7120912,-0.7059098,-0.5911732,-0.9205936
-0.6206241,-0.12203925,-0.5834173,-0.8296777,1.0183567,-0.8294554,0.16365078,-0.99998826,0.059915967
0.98583686,-0.99851793,-1.0061507,-1.024814,-0.4008972,-0.6667266,-0.63865876,-0.05275188,-0.4463674
-0.093298756,-0.9136558,-0.9701011,-0.84542835,0.23895596,-0.7732886,-0.5340124,-0.9451175,-0.5268925
-0.14444709,-0.9911789,-0.9210018,-0.9205388,-0.46656632,-0.57436633,-0.8804,-0.67496055,-0.1307654
-0.32309645,-0.8211116,-0.97251946,-0.71596336,0.35536623,-0.8236741,-0.23647404,-1.025336,-0.3355314
0.8200274,-0.98688877,-0.91275364,-0.9991966,-0.9253833,-0.76770836,-0.72705454,-0.6589794,-1.0315679
0.8139481,-0.9868916,-0.902812,-0.9964337,-0.90841305,-0.756596,-0.73325944,-0.6570631,-1.0216651
-0.5943365,0.35947734,0.054521374,-0.54981524,0.99515194,-0.85036916,0.15817976,-0.9084892,0.42415845
0.26367658,-0.9489472,-0.862972,-0.9586544,-0.586867,-0.63147634,-0.80186105,-0.65091234,-0.46354705
-0.124477334,-0.94532526,-0.5937618,-0.5224852,0.2117527,-0.66251683,-0.17941983,-0.7171155,-0.21122262
0.72065234,-0.96787965,-0.88229793,-0.9617082,-0.8660822,-0.76392776,-0.68535876,-0.6282356,-1.0125065
-0.5165264,-0.9487832,-0.36245525,-1.013045,0.07734029,-0.5658842,-0.048195645,-0.7679234,-0.29787672
0.9197435,-0.9338343,-0.8005576,-0.7551344,0.19502954,-0.76763844,-0.80126137,-0.33846363,-0.14367059
-0.31900257,-0.8383766,-0.95589954,-0.6790949,0.35595125,-0.7964692,-0.2232659,-1.0198579,-0.29069352
-0.11252456,-0.9468877,-0.92007315,-0.8849871,-0.35115862,-0.6097487,-0.8401796,-0.70401955,-0.18889764
-0.06029552,-0.9773882,-0.9316684,-0.9200499,-0.31808305,-0.63531137,-0.86710304,-0.7225345,-0.30214232
-0.3261801,-0.8137449,-0.9659394,-0.698504,0.37990552,-0.83403605,-0.2400858,-1.0238447,-0.31547815
-0.63513714,-0.94278055,-0.4590056,-0.986908,0.11232293,-0.5506359,-0.010066733,-0.72018355,-0.20021322
-0.6769155,-0.12902418,-0.57727855,-0.8597243,1.0514895,-0.80805326,0.1735228,-1.0005326,0.051626444
-0.1823948,-0.9842553,-0.9334166,-0.92118615,-0.46632147,-0.5828312,-0.9046185,-0.6567402,-0.15756978
0.84260255,-1.0507619,-0.96974295,-1.018272,-0.38342875,-0.6276266,-0.61714053,-0.15938269,-0.50173354
0.9246207,-1.0217832,-0.95517933,-1.0431117,-0.3184036,-0.55948347,-0.5672069,-0.5320055,-0.592227
-0.55000186,-0.8911115,-0.14788914,-0.96837467,0.10929893,-0.57676744,-0.07883628,-0.67254716,-0.19083266
0.9867569,-1.1047802,-1.1202321,-1.1137767,-0.4461875,-0.73422825,-0.68194073,0.027558584,-0.5093288
-0.504552,-0.9457565,-0.35409594,-0.98127687,0.093825474,-0.5751788,-0.049686626,-0.76419324,-0.27658892
-0.5841499,-0.78764844,0.16932268,-0.8091602,0.18946104,-0.5794596,-0.16639508,-0.508934,0.003406421
-0.5004814,-0.9593445,-0.3195734,-1.0000645,0.10818748,-0.560965,-0.015371099,-0.79213786,-0.2882324
0.14090538,-0.96803963,-0.9982431,-0.97030246,0.15537287,-0.7581895,-0.8559159,-0.8767789,-0.6824157
0.38238662,-0.9551927,-0.9542943,-0.95755535,-0.3013401,-0.7142192,-0.75906706,-0.78261894,-0.71329737
-0.4730671,-0.9358681,-0.43138504,-0.92396295,0.12368375,-0.57820034,-0.073808625,-0.76338696,-0.25210285
-0.43848962,-0.9443828,-0.38676208,-0.9620525,0.09096176,-0.56086904,-0.06698279,-0.7625512,-0.26690722
-0.22964005,-0.9241114,-0.7915468,-0.6774137,0.2504466,-0.74786204,-0.27937818,-0.88244903,-0.3249773
0.028244143,-1.0087003,-0.898428,-0.9457323,-0.54117614,-0.6132642,-0.8861241,-0.6483035,-0.33089536
-0.93298787,-0.95010155,-0.8185091,-0.84894603,0.16469823,-0.56102866,0.08373453,-0.6021311,-0.037950456
-0.2925121,-0.97513753,-0.9046856,-0.8252912,0.13640124,-0.7173297,-0.39234024,-0.8528441,-0.3487991
-0.22060758,-0.9484592,-0.57353866,-0.5652881,0.19049965,-0.6471634,-0.16050594,-0.71962327,-0.22923127
-0.2934042,-0.8512966,-0.9829564,-0.70330316,0.32318914,-0.8099855,-0.24513142,-0.9996896,-0.35126448
-0.30432647,-0.9174979,-0.6597773,-0.6220826,0.20872961,-0.64614725,-0.124724284,-0.73213536,-0.20096806
-0.64478225,-0.6529733,0.63779116,-0.62972397,0.21666257,-0.6004015,-0.29780912,-0.26105538,0.22321504
-0.0740081,-0.96878314,-0.94294393,-0.93029475,-0.4423539,-0.5884485,-0.88532615,-0.6896733,-0.15046759
0.96621114,-0.9718132,-0.9269382,-0.9107,-0.099688396,-0.75565344,-0.72314334,-0.094529495,-0.28940004
0.77250016,-0.9869384,-0.88668764,-0.98306406,-0.92532057,-0.75764495,-0.7401865,-0.62756765,-1.0412049
-0.31722003,-0.76383734,-0.8604086,-0.67617667,0.38371474,-0.78426325,-0.1568137,-0.958518,-0.25759
-0.18645003,-0.90149117,-0.75144786,-0.5837455,0.25927386,-0.71887606,-0.18474317,-0.85046864,-0.24736309
-0.4548468,-0.886503,-0.21805625,-0.9808499,0.11363171,-0.55289704,-0.10178213,-0.7119975,-0.25548428
-0.31827855,-0.9444995,-0.4618675,-0.824344,0.106008776,-0.5888323,-0.11328526,-0.73971224,-0.2571036
-0.10354837,-0.9247589,-0.54627633,-0.5121227,0.21634178,-0.6525304,-0.17883083,-0.7094891,-0.19888034
-0.25608015,-0.968018,-0.36344206,-0.9268871,-0.011007026,-0.59021306,-0.17465346,-0.7379635,-0.38067386
0.96533144,-1.0053151,-1.0136225,-1.0346141,-0.41000497,-0.6816451,-0.62788206,-0.020225149,-0.45464665
-0.53932315,0.19073805,-0.09652253,-0.6747186,0.9243133,-0.7855026,0.32381302,-0.8731773,0.25913018
0.94117814,-0.9847614,-0.9850105,-1.0252585,-0.47942656,-0.6963114,-0.6331922,-0.057610374,-0.49040243
-0.62932605,-0.663841,0.66696143,-0.6272693,0.22471099,-0.59157765,-0.29591775,-0.23591916,0.25334606
0.9466198,-1.0107603,-0.9214747,-1.0201442,-0.19605644,-0.501504,-0.5408206,-0.83057666,-0.6220087
-0.3131721,-0.7915457,-0.95379156,-0.6815693,0.3676502,-0.8036973,-0.22431272,-1.0197123,-0.30545622
-0.9723864,-0.96736914,-0.91920984,-0.9220925,0.21339735,-0.54923683,0.13812436,-0.6414324,-0.014769672
0.64997345,-0.9359914,-0.85238504,-0.9430671,-0.7942169,-0.75442606,-0.6734871,-0.6050563,-0.9500985
0.72755784,-0.9849484,-0.89516306,-0.96404785,-0.5159446,-0.6976394,-0.6627683,-0.55787855,-0.77657753
-0.27722436,-0.86383265,-0.996938,-0.7607455,0.31912613,-0.80756384,-0.32704747,-1.0038606,-0.40312442
-0.67218715,-0.9525917,-0.5706438,-0.99257463,0.09495683,-0.5537241,-0.009829178,-0.7303732,-0.19330242
-0.5042773,0.012726329,0.37420928,-0.43450534,0.46194398,-0.6414229,-0.0701776,-0.52375245,0.36560935
-0.14280444,-0.9836743,-0.9169913,-0.92436755,-0.45442814,-0.56508094,-0.87312716,-0.664766,-0.10626176
0.084145494,-0.9731724,-1.0189503,-1.0045322,0.13400581,-0.74896675,-0.8324477,-0.90228915,-0.7213299
-0.4985661,-0.81125957,-0.088320985,-0.92626727,0.19850932,-0.5896992,-0.04408247,-0.62094116,-0.13425547
-0.13826366,-0.93898,-0.558158,-0.54162824,0.20621434,-0.65072155,-0.20372887,-0.7160768,-0.22438322
-0.08484011,-0.9320557,-0.53765947,-0.51134956,0.20945658,-0.65667254,-0.18109497,-0.6909133,-0.20831932
0.87316006,-0.97658265,-0.9291461,-0.9676576,-0.4113297,-0.68647414,-0.6359831,-0.23293813,-0.5415019
0.6587804,-0.9635209,-0.87833595,-0.9379275,-0.8018883,-0.7570275,-0.7077693,-0.6274635,-0.977109
-0.79892224,-0.98421407,-0.88797635,-0.9391622,0.09137137,-0.547664,-0.007004604,-0.6377358,-0.046660364
0.91724753,-1.0829992,-1.0417901,-1.0255828,-0.46470863,-0.6463221,-0.66626793,0.041432995,-0.4956756
0.008169597,-0.98589206,-0.908499,-0.95317924,-0.5265495,-0.59383404,-0.8522299,-0.6294023,-0.29904392
-0.44820765,1.1509027,1.110278,0.020283181,0.81423044,-0.82324946,0.18258214,-0.7169919,1.1026791
0.9820156,-1.0023147,-0.98333645,-0.9917607,-0.28696316,-0.71872413,-0.66339856,-0.034066986,-0.38096052
-0.4581802,-0.9169421,-0.29051208,-0.9934116,0.132986,-0.5535358,-0.06653105,-0.7541202,-0.280416
0.3762954,-0.9559519,-0.92015684,-0.9260244,0.19975443,-0.7919793,-0.8743181,-0.7417214,-0.5289142
-0.45194337,0.4133224,0.4611895,-0.33377358,0.66825795,-0.7261137,0.017894674,-0.68793327,0.58818847
-0.4894576,-0.9770766,-0.38630885,-1.036667,0.074521914,-0.5847256,-0.055839285,-0.794667,-0.31660053
-0.29260284,-0.81285125,-0.93762076,-0.6913329,0.35150963,-0.80547553,-0.21144651,-0.98472077,-0.32275727
0.5426831,-0.9764547,-0.8185651,-0.95348424,-0.51289904,-0.67419726,-0.5555001,-0.7087127,-0.7642548
0.7511671,-1.0345194,-0.95553446,-1.0346096,-0.9226562,-0.7975001,-0.7509845,-0.64846575,-1.1071889
-0.8880943,-0.9790683,-0.8967754,-0.9643074,0.16788922,-0.5526733,0.07357235,-0.6552383,-0.06451681
-0.75555193,-0.94464695,-0.7065525,-0.9458043,0.14318354,-0.53939915,0.061171666,-0.6679302,-0.13000533
-1.053425,-0.9906822,-0.9699663,-0.96181065,0.2529021,-0.5698522,0.19382186,-0.6518911,-0.023445666
-0.339952,-0.8297618,-0.9859954,-0.72349375,0.3548453,-0.8436814,-0.24125732,-1.0196817,-0.33913016
-0.23971766,-1.0009228,-0.96244895,-0.94876534,-0.48440707,-0.60622686,-0.9245239,-0.66589874,-0.18089385
-0.74440616,-0.03854487,-0.5184564,-0.9059827,1.213551,-0.8824222,0.2679333,-1.0524958,0.13045824
0.45633233,-0.91628253,-0.8305489,-0.9067478,-0.5945287,-0.68778366,-0.72401285,-0.64686644,-0.73458266
0.95080304,-1.032206,-0.9079135,-1.0114658,-0.20483424,-0.51818055,-0.5309108,-0.78588957,-0.6027037
-0.19692358,-0.88765246,-0.9848053,-0.8079283,0.28140348,-0.8048423,-0.44069964,-1.0003976,-0.46350598
-0.4603662,0.58604556,0.5283773,-0.31371826,0.75720465,-0.77131283,0.07518856,-0.7001094,0.6247349
0.83070594,-0.97540206,-0.9068461,-0.96890277,-0.9169929,-0.75006664,-0.72657555,-0.6593603,-1.0304892
-0.13569266,-0.8835988,-0.99808216,-0.8315109,0.26970696,-0.7947421,-0.45489305,-0.9716958,-0.4742735
-0.49845502,-0.9808165,-0.39898163,-1.0225283,0.04474123,-0.56203043,-0.056525484,-0.7718654,-0.30574816
0.9916788,-0.9959267,-0.99261487,-1.0386698,-0.43836552,-0.68696904,-0.6233669,-0.039234232,-0.49442205
-0.46593994,-0.9369551,-0.36321354,-1.0313822,0.095280275,-0.54936725,-0.033408567,-0.7789949,-0.31438997
-0.18907648,-0.9898387,-0.96333706,-0.93831027,-0.48937333,-0.60288316,-0.9233592,-0.6711151,-0.14845498
-0.9092211,-0.96595466,-0.88843507,-0.91025203,0.17613573,-0.5447759,0.108268395,-0.6272518,-0.018835932
-0.31710488,-0.8281957,-0.9771066,-0.7069331,0.3543538,-0.82293195,-0.22410756,-1.0263932,-0.33548105
-0.39240697,-0.8846867,-0.49583513,-0.8500324,0.18390597,-0.61638725,-0.038962543,-0.79959726,-0.25262067
0.7588262,-0.99800014,-0.92263246,-1.008017,-0.95410204,-0.7666267,-0.7618298,-0.63282716,-1.0811245
0.117759295,-0.93965423,-0.99226177,-0.9644865,0.13822491,-0.7636455,-0.7837373,-0.9005343,-0.6851519
0.94563735,-1.01227,-1.0374577,-1.0646292,-0.4822901,-0.64001733,-0.61431235,-0.008945446,-0.48764855
-0.29457712,-0.8318844,-0.96234334,-0.70741016,0.31534314,-0.8033919,-0.24568167,-0.9910748,-0.33518198
-0.32117647,-0.8366582,-0.9486542,-0.69569963,0.33587205,-0.8426714,-0.1930468,-1.0307434,-0.33900368
-0.49773353,-0.9535976,-0.32968074,-1.0196848,0.07154192,-0.5707287,-0.05772303,-0.73749995,-0.28038806
0.8022316,-0.9729075,-0.88027865,-0.98366374,-0.8990135,-0.7489942,-0.7326723,-0.6354582,-0.9948723
-0.14734417,-0.9781239,-0.9261304,-0.95129603,-0.43693906,-0.5527047,-0.8392015,-0.69341964,-0.123743266
-0.32803154,-0.80888504,-0.9652691,-0.70124686,0.37250322,-0.8225927,-0.23405884,-1.0244286,-0.31602615
-0.16400528,-0.97097063,-0.91736424,-0.92897755,-0.46113098,-0.564699,-0.87021047,-0.67027384,-0.11960479
0.9766244,-0.97360164,-0.9393084,-0.93442434,-0.18261044,-0.7291512,-0.6851191,-0.06839922,-0.3362103
-0.34176546,-0.85288286,-0.9983939,-0.74080306,0.33630615,-0.8356439,-0.25950074,-1.0360574,-0.37329122
0.97327596,-1.0190972,-1.0016086,-1.0445644,-0.42149746,-0.66843045,-0.6107216,-0.07363145,-0.48021853
0.6544149,-0.98025537,-0.9127248,-0.9309349,-0.1530269,-0.74117726,-0.7629775,-0.53132635,-0.5794556
-0.43800452,0.5149251,0.46549368,-0.3712173,0.7174835,-0.7848751,0.040829614,-0.7328955,0.57715535
-0.51254404,-0.9688933,-0.37725765,-1.0149972,0.05303161,-0.5640917,-0.040093854,-0.7684916,-0.30284572
-0.5274687,0.81976616,0.67445654,-0.26290813,0.931853,-0.9325178,0.08771591,-0.84679246,0.82236654
-0.33855116,-0.8209872,-0.96647084,-0.69155234,0.37835503,-0.8265507,-0.23139258,-1.023698,-0.28896552
0.110564835,-0.98056567,-1.0136471,-1.0251274,0.13576002,-0.7550274,-0.8237067,-0.9093647,-0.7214813
0.9442598,-1.0435953,-1.0210489,-1.0358832,-0.42719567,-0.6875799,-0.6608104,0.030707259,-0.47419694
-0.9976771,-0.9862964,-0.9415254,-0.96319175,0.20367464,-0.5669854,0.12872083,-0.6417583,-0.031203061
-0.5319634,-0.26649114,-0.6322654,-0.7663354,0.8423655,-0.80359614,0.103094175,-0.9489907,-0.006171105
-0.32374924,-0.80990225,-0.95777094,-0.6945002,0.3757732,-0.8172994,-0.21605507,-1.0205404,-0.331499
-0.10653513,-0.95549893,-0.92746294,-0.895369,-0.31929457,-0.6329605,-0.8525737,-0.7289068,-0.24263352
-0.08675652,-0.9169862,-0.84312624,-0.7532114,0.19650678,-0.73771983,-0.5602116,-0.89054304,-0.5117511
0.8650051,-1.0285431,-0.90921515,-1.0233475,-0.17117776,-0.48429582,-0.52986753,-0.862245,-0.6109212
-0.2388305,-0.95993364,-0.49036705,-0.6581504,0.16762212,-0.6490627,-0.16229035,-0.73471653,-0.2603518
-0.8547205,-0.9673248,-0.77781105,-0.94421536,0.1650365,-0.5534274,0.09139855,-0.6571716,-0.050859332
-0.22218627,-0.9984524,-0.88563526,-0.89350975,-0.5003115,-0.5493954,-0.8852971,-0.59560716,-0.10867548
-0.36566305,-0.5948037,-0.8041885,-0.71220165,0.5185682,-0.7695431,-0.07908387,-0.9520142,-0.2027716
-0.53254104,-0.9489206,-0.7269892,-0.841439,0.15459421,-0.607856,-0.06110613,-0.7326887,-0.19792917
-0.32859236,-0.7893952,-0.9345932,-0.6833764,0.37336284,-0.82213604,-0.21377929,-1.0070359,-0.30709422
0.64999807,-0.9447241,-0.8475233,-0.78925884,0.45375335,-0.9079298,-0.9545699,-0.6050009,-0.25627008
